Customer_ID,Order_ID,Order_Date,Product_Category,Product_Sub_Category,Quantity,Price,Discount,Customer_Location,Revenue,Revenue_calc,order_year,order_month,order_month_name,order_day_of_week,gross_sales,discount_amount,net_sales,customer_segment_x,customer_segment_y
CUST_011147,ORD_00104567,2023-12-07,Sports,Team Sports,3,287.31,0.0,OK,861.9300000000001,861.9300000000001,2023,12,December,Thursday,861.9300000000001,0.0,861.9300000000001,Standard,Standard
CUST_013039,ORD_00104702,2023-12-07,Sports,Fitness Equipment,1,218.41,0.0,LA,218.41,218.41,2023,12,December,Thursday,218.41,0.0,218.41,High-Value,High_Value
CUST_011712,ORD_00100434,2023-12-07,Home & Garden,Furniture,4,757.97,0.0,OH,3031.88,3031.88,2023,12,December,Thursday,3031.88,0.0,3031.88,High-Value,High_Value
CUST_014767,ORD_00100306,2023-12-07,Clothing,Mens Shirts,2,38.3,0.0,NJ,76.6,76.6,2023,12,December,Thursday,76.6,0.0,76.6,Standard,Standard
CUST_014678,ORD_00103286,2023-12-07,Home & Garden,Home Decor,1,707.38,0.0,LA,707.38,707.38,2023,12,December,Thursday,707.38,0.0,707.38,High-Value,High_Value
CUST_011128,ORD_00102763,2023-12-07,Home & Garden,Storage,2,83.53,0.0,LA,167.06,167.06,2023,12,December,Thursday,167.06,0.0,167.06,High-Value,High_Value
CUST_013995,ORD_00100698,2023-12-07,Beauty,Makeup,2,44.82,0.0,TX,89.64,89.64,2023,12,December,Thursday,89.64,0.0,89.64,Standard,Standard
CUST_013781,ORD_00103764,2023-12-08,Books,Educational,2,21.49,0.0,WI,42.98,42.98,2023,12,December,Friday,42.98,0.0,42.98,Standard,Standard
CUST_014374,ORD_00104868,2023-12-08,Electronics,Laptops,3,85.79,0.06,AZ,241.9278,241.9278,2023,12,December,Friday,257.37,15.4422,241.9278,High-Value,High_Value
CUST_010714,ORD_00101073,2023-12-08,Books,Fiction,2,26.61,0.0,LA,53.22,53.22,2023,12,December,Friday,53.22,0.0,53.22,High-Value,High_Value
CUST_010446,ORD_00101537,2023-12-08,Sports,Outdoor Gear,2,436.4,0.44,WI,488.768,488.768,2023,12,December,Friday,872.8,384.032,488.768,Standard,Standard
CUST_013091,ORD_00103110,2023-12-08,Books,Magazines,3,44.78,0.09,MI,122.2494,122.2494,2023,12,December,Friday,134.34,12.0906,122.2494,Standard,Standard
CUST_010877,ORD_00102055,2023-12-08,Sports,Fitness Equipment,2,262.63,0.13,SC,456.9762,456.9762,2023,12,December,Friday,525.26,68.2838,456.9762,Standard,Standard
CUST_014685,ORD_00104399,2023-12-08,Books,Non-Fiction,1,32.78,0.15,AL,27.863,27.863,2023,12,December,Friday,32.78,4.917,27.863,High-Value,High_Value
CUST_010755,ORD_00104701,2023-12-09,Beauty,Makeup,2,52.13,0.5,WA,52.13,52.13,2023,12,December,Saturday,104.26,52.13,52.13,Standard,Standard
CUST_013740,ORD_00103593,2023-12-09,Sports,Winter Sports,2,205.46,0.13,NJ,357.5004,357.5004,2023,12,December,Saturday,410.92,53.4196,357.5004,Standard,Standard
CUST_011643,ORD_00102099,2023-12-09,Electronics,Laptops,2,1253.36,0.0,OR,2506.72,2506.72,2023,12,December,Saturday,2506.72,0.0,2506.72,High-Value,High_Value
CUST_012074,ORD_00104358,2023-12-09,Sports,Cycling,2,353.47,0.12,CA,622.1072,622.1072,2023,12,December,Saturday,706.94,84.8328,622.1072,Standard,Standard
CUST_013989,ORD_00102942,2023-12-09,Clothing,Mens Shirts,2,153.48,0.09,WI,279.3336,279.3336,2023,12,December,Saturday,306.96,27.626399999999997,279.3336,Standard,Standard
CUST_013949,ORD_00104916,2023-12-10,Sports,Fitness Equipment,1,497.87,0.0,NJ,497.87,497.87,2023,12,December,Sunday,497.87,0.0,497.87,Standard,Standard
CUST_012253,ORD_00103118,2023-12-10,Home & Garden,Gardening Tools,2,527.57,0.0,NC,1055.14,1055.14,2023,12,December,Sunday,1055.14,0.0,1055.14,Standard,Standard
CUST_010079,ORD_00100583,2023-12-10,Electronics,Gaming Consoles,4,1039.56,0.0,AL,4158.24,4158.24,2023,12,December,Sunday,4158.24,0.0,4158.24,High-Value,High_Value
CUST_013074,ORD_00102657,2023-12-10,Home & Garden,Bedding,2,373.2,0.17,AZ,619.512,619.512,2023,12,December,Sunday,746.4,126.888,619.512,Standard,Standard
CUST_011593,ORD_00102611,2023-12-10,Beauty,Beauty Tools,1,59.67,0.0,OK,59.67,59.67,2023,12,December,Sunday,59.67,0.0,59.67,Standard,Standard
CUST_011572,ORD_00102826,2023-12-10,Sports,Cycling,1,192.43,0.0,NC,192.43,192.43,2023,12,December,Sunday,192.43,0.0,192.43,Standard,Standard
CUST_014669,ORD_00103746,2023-12-10,Sports,Water Sports,1,295.5,0.0,MI,295.5,295.5,2023,12,December,Sunday,295.5,0.0,295.5,Standard,Standard
CUST_013537,ORD_00104682,2023-12-10,Beauty,Beauty Tools,1,80.72,0.48,CA,41.9744,41.9744,2023,12,December,Sunday,80.72,38.745599999999996,41.9744,Standard,Standard
CUST_012234,ORD_00101138,2023-12-10,Home & Garden,Home Decor,3,414.89,0.09,MD,1132.6497000000002,1132.6497000000002,2023,12,December,Sunday,1244.67,112.0203,1132.6497000000002,Standard,Standard
CUST_011890,ORD_00104964,2023-12-10,Beauty,Hair Care,4,135.08,0.0,MO,540.32,540.32,2023,12,December,Sunday,540.32,0.0,540.32,Standard,Standard
CUST_011764,ORD_00100006,2023-12-11,Electronics,Smartphones,4,464.06,0.0,VA,1856.24,1856.24,2023,12,December,Monday,1856.24,0.0,1856.24,High-Value,High_Value
CUST_010828,ORD_00100622,2023-12-11,Home & Garden,Home Decor,3,508.45,0.0,IL,1525.35,1525.35,2023,12,December,Monday,1525.35,0.0,1525.35,Standard,Standard
CUST_013840,ORD_00104946,2023-12-11,Sports,Water Sports,4,366.48,0.19,OH,1187.3952000000002,1187.3952000000002,2023,12,December,Monday,1465.92,278.5248,1187.3952000000002,High-Value,High_Value
CUST_013186,ORD_00100107,2023-12-11,Beauty,Beauty Tools,3,43.21,0.16,OR,108.8892,108.8892,2023,12,December,Monday,129.63,20.7408,108.8892,High-Value,High_Value
CUST_011687,ORD_00101322,2023-12-11,Books,Comics,1,26.72,0.15,IL,22.712,22.712,2023,12,December,Monday,26.72,4.008,22.712,Standard,Standard
CUST_011351,ORD_00102918,2023-12-11,Clothing,Accessories,5,132.12,0.0,WA,660.6,660.6,2023,12,December,Monday,660.6,0.0,660.6,Standard,Standard
CUST_013431,ORD_00103434,2023-12-11,Beauty,Hair Care,2,144.12,0.0,WA,288.24,288.24,2023,12,December,Monday,288.24,0.0,288.24,Standard,Standard
CUST_014923,ORD_00102297,2023-12-12,Books,Magazines,2,41.55,0.0,TX,83.1,83.1,2023,12,December,Tuesday,83.1,0.0,83.1,Standard,Standard
CUST_012822,ORD_00104762,2023-12-12,Clothing,Jeans,1,146.3,0.0,CO,146.3,146.3,2023,12,December,Tuesday,146.3,0.0,146.3,Standard,Standard
CUST_013056,ORD_00102945,2023-12-12,Electronics,Smartphones,3,1193.16,0.0,OR,3579.4800000000005,3579.4800000000005,2023,12,December,Tuesday,3579.4800000000005,0.0,3579.4800000000005,High-Value,High_Value
CUST_013488,ORD_00102326,2023-12-12,Beauty,Hair Care,2,128.87,0.05,NC,244.853,244.853,2023,12,December,Tuesday,257.74,12.887,244.853,High-Value,High_Value
CUST_010938,ORD_00101318,2023-12-12,Clothing,Mens Shirts,7,231.9,0.0,TX,1623.3,1623.3,2023,12,December,Tuesday,1623.3,0.0,1623.3,High-Value,High_Value
CUST_011847,ORD_00104117,2023-12-12,Beauty,Personal Care,1,86.72,0.13,OK,75.4464,75.4464,2023,12,December,Tuesday,86.72,11.2736,75.4464,Standard,Standard
CUST_011854,ORD_00104224,2023-12-12,Home & Garden,Home Decor,1,632.82,0.15,TX,537.897,537.897,2023,12,December,Tuesday,632.82,94.923,537.897,Standard,Standard
CUST_012678,ORD_00100111,2023-12-12,Books,Educational,1,27.12,0.17,NC,22.5096,22.5096,2023,12,December,Tuesday,27.12,4.6104,22.5096,Standard,Standard
CUST_014215,ORD_00102486,2023-12-12,Home & Garden,Kitchen Appliances,2,571.68,0.0,KY,1143.36,1143.36,2023,12,December,Tuesday,1143.36,0.0,1143.36,Standard,Standard
CUST_010646,ORD_00102334,2023-12-12,Beauty,Beauty Tools,3,107.58,0.0,WA,322.74,322.74,2023,12,December,Tuesday,322.74,0.0,322.74,High-Value,High_Value
CUST_010910,ORD_00101565,2023-12-13,Clothing,Jeans,4,249.55,0.0,VA,998.2,998.2,2023,12,December,Wednesday,998.2,0.0,998.2,Standard,Standard
CUST_011912,ORD_00104707,2023-12-13,Clothing,Accessories,2,35.2,0.0,SC,70.4,70.4,2023,12,December,Wednesday,70.4,0.0,70.4,Standard,Standard
CUST_011562,ORD_00100748,2023-12-13,Electronics,Headphones,2,953.81,0.0,CO,1907.62,1907.62,2023,12,December,Wednesday,1907.62,0.0,1907.62,High-Value,High_Value
CUST_013282,ORD_00100854,2023-12-13,Sports,Winter Sports,2,333.85,0.0,SC,667.7,667.7,2023,12,December,Wednesday,667.7,0.0,667.7,High-Value,High_Value
CUST_012172,ORD_00100181,2023-12-13,Sports,Cycling,2,284.17,0.0,FL,568.34,568.34,2023,12,December,Wednesday,568.34,0.0,568.34,Standard,Standard
CUST_013622,ORD_00101242,2023-12-13,Beauty,Skincare,2,147.34,0.19,PA,238.6908,238.6908,2023,12,December,Wednesday,294.68,55.989200000000004,238.6908,Standard,Standard
CUST_010763,ORD_00100637,2023-12-13,Sports,Winter Sports,2,74.84,0.16,AZ,125.7312,125.7312,2023,12,December,Wednesday,149.68,23.948800000000002,125.7312,Standard,Standard
CUST_014614,ORD_00102074,2023-12-14,Books,Magazines,3,48.55,0.07,KY,135.45449999999997,135.45449999999997,2023,12,December,Thursday,145.64999999999998,10.1955,135.45449999999997,Standard,Standard
CUST_012542,ORD_00100259,2023-12-14,Clothing,Jeans,8,57.87,0.28,CO,333.3312,333.3312,2023,12,December,Thursday,462.96,129.6288,333.3312,Standard,Standard
CUST_013240,ORD_00101487,2023-12-14,Sports,Fitness Equipment,1,36.97,0.47,AL,19.5941,19.5941,2023,12,December,Thursday,36.97,17.375899999999998,19.5941,Standard,Standard
CUST_011428,ORD_00101563,2023-12-14,Sports,Outdoor Gear,3,63.55,0.0,CA,190.65,190.65,2023,12,December,Thursday,190.64999999999998,0.0,190.65,Standard,Standard
CUST_013507,ORD_00104842,2023-12-15,Electronics,Tablets,2,928.64,0.0,TN,1857.28,1857.28,2023,12,December,Friday,1857.28,0.0,1857.28,High-Value,High_Value
CUST_011831,ORD_00102794,2023-12-15,Beauty,Personal Care,5,99.75,0.08,MA,458.85,458.85,2023,12,December,Friday,498.75,39.9,458.85,Standard,Standard
CUST_014540,ORD_00103949,2023-12-15,Books,Non-Fiction,1,54.02,0.0,MO,54.02,54.02,2023,12,December,Friday,54.02,0.0,54.02,Standard,Standard
CUST_014519,ORD_00102979,2023-12-15,Electronics,Smart Watches,3,1631.32,0.17,CO,4061.9868,4061.9868,2023,12,December,Friday,4893.96,831.9732,4061.9868,High-Value,High_Value
CUST_014170,ORD_00104898,2023-12-15,Electronics,Gaming Consoles,5,1308.42,0.0,NJ,6542.1,6542.1,2023,12,December,Friday,6542.1,0.0,6542.1,High-Value,High_Value
CUST_013609,ORD_00100141,2023-12-15,Clothing,Mens Shirts,1,41.78,0.0,OK,41.78,41.78,2023,12,December,Friday,41.78,0.0,41.78,Standard,Standard
CUST_014653,ORD_00103024,2023-12-16,Electronics,Headphones,4,1875.52,0.0,NY,7502.08,7502.08,2023,12,December,Saturday,7502.08,0.0,7502.08,High-Value,High_Value
CUST_010225,ORD_00102128,2023-12-16,Beauty,Personal Care,10,73.24,0.0,AZ,732.4,732.4,2023,12,December,Saturday,732.4,0.0,732.4,Standard,Standard
CUST_011755,ORD_00100281,2023-12-16,Books,Non-Fiction,1,8.76,0.0,PA,8.76,8.76,2023,12,December,Saturday,8.76,0.0,8.76,Standard,Standard
CUST_013717,ORD_00100244,2023-12-16,Clothing,Jeans,6,268.73,0.0,NJ,1612.38,1612.38,2023,12,December,Saturday,1612.38,0.0,1612.38,High-Value,High_Value
CUST_012351,ORD_00102162,2023-12-16,Home & Garden,Furniture,4,761.42,0.0,AZ,3045.68,3045.68,2023,12,December,Saturday,3045.68,0.0,3045.68,High-Value,High_Value
CUST_011780,ORD_00100926,2023-12-17,Books,Educational,4,52.02,0.12,VA,183.1104,183.1104,2023,12,December,Sunday,208.08,24.9696,183.1104,Standard,Standard
CUST_013766,ORD_00102904,2023-12-17,Sports,Cycling,2,222.68,0.46,NC,240.4944,240.4944,2023,12,December,Sunday,445.36,204.86560000000003,240.4944,Standard,Standard
CUST_013631,ORD_00102412,2023-12-17,Beauty,Beauty Tools,2,32.38,0.0,IL,64.76,64.76,2023,12,December,Sunday,64.76,0.0,64.76,Standard,Standard
CUST_010877,ORD_00103329,2023-12-17,Home & Garden,Home Decor,1,251.02,0.29,CT,178.2242,178.2242,2023,12,December,Sunday,251.02,72.7958,178.2242,Standard,Standard
CUST_012714,ORD_00101649,2023-12-17,Clothing,Womens Dresses,1,244.09,0.0,UT,244.09,244.09,2023,12,December,Sunday,244.09,0.0,244.09,Standard,Standard
CUST_011097,ORD_00100707,2023-12-17,Books,Educational,2,56.7,0.07,UT,105.462,105.462,2023,12,December,Sunday,113.4,7.9380000000000015,105.462,High-Value,High_Value
CUST_013922,ORD_00103448,2023-12-17,Clothing,Shoes,4,16.04,0.0,MD,64.16,64.16,2023,12,December,Sunday,64.16,0.0,64.16,Standard,Standard
CUST_012460,ORD_00102778,2023-12-18,Books,Educational,1,46.27,0.0,AZ,46.27,46.27,2023,12,December,Monday,46.27,0.0,46.27,Standard,Standard
CUST_011135,ORD_00102562,2023-12-18,Clothing,Mens Shirts,5,188.95,0.0,IL,944.75,944.75,2023,12,December,Monday,944.75,0.0,944.75,Standard,Standard
CUST_011556,ORD_00100687,2023-12-18,Beauty,Beauty Tools,1,131.9,0.0,MO,131.9,131.9,2023,12,December,Monday,131.9,0.0,131.9,Standard,Standard
CUST_014741,ORD_00101230,2023-12-18,Beauty,Beauty Tools,9,133.24,0.12,MN,1055.2608,1055.2608,2023,12,December,Monday,1199.16,143.8992,1055.2608,Standard,Standard
CUST_014388,ORD_00100659,2023-12-19,Books,Educational,1,11.14,0.0,TN,11.14,11.14,2023,12,December,Tuesday,11.14,0.0,11.14,Standard,Standard
CUST_011396,ORD_00102388,2023-12-19,Beauty,Makeup,1,53.09,0.0,IN,53.09,53.09,2023,12,December,Tuesday,53.09,0.0,53.09,High-Value,High_Value
CUST_012112,ORD_00100895,2023-12-19,Electronics,Headphones,1,1488.0,0.0,OK,1488.0,1488.0,2023,12,December,Tuesday,1488.0,0.0,1488.0,Standard,Standard
CUST_012715,ORD_00104223,2023-12-19,Electronics,Smartphones,2,1724.41,0.0,AL,3448.82,3448.82,2023,12,December,Tuesday,3448.82,0.0,3448.82,High-Value,High_Value
CUST_014350,ORD_00100133,2023-12-19,Books,Magazines,3,44.53,0.0,VA,133.59,133.59,2023,12,December,Tuesday,133.59,0.0,133.59,Standard,Standard
CUST_010026,ORD_00103151,2023-12-19,Books,Magazines,2,48.45,0.0,PA,96.9,96.9,2023,12,December,Tuesday,96.9,0.0,96.9,Standard,Standard
CUST_013964,ORD_00102484,2023-12-19,Clothing,Sportswear,6,136.72,0.2,WA,656.256,656.256,2023,12,December,Tuesday,820.3199999999999,164.064,656.256,Standard,Standard
CUST_011117,ORD_00100915,2023-12-19,Home & Garden,Gardening Tools,7,489.47,0.0,SC,3426.29,3426.29,2023,12,December,Tuesday,3426.29,0.0,3426.29,High-Value,High_Value
CUST_011852,ORD_00102245,2023-12-20,Beauty,Skincare,1,107.29,0.32,OR,72.9572,72.9572,2023,12,December,Wednesday,107.29,34.332800000000006,72.9572,Standard,Standard
CUST_013893,ORD_00104894,2023-12-20,Sports,Cycling,2,34.51,0.0,SC,69.02,69.02,2023,12,December,Wednesday,69.02,0.0,69.02,High-Value,High_Value
CUST_012049,ORD_00102620,2023-12-20,Beauty,Fragrances,7,68.9,0.0,CT,482.30000000000007,482.30000000000007,2023,12,December,Wednesday,482.30000000000007,0.0,482.30000000000007,Standard,Standard
CUST_013233,ORD_00100380,2023-12-20,Clothing,Jeans,1,103.84,0.38,SC,64.38080000000001,64.38080000000001,2023,12,December,Wednesday,103.84,39.4592,64.38080000000001,Standard,Standard
CUST_012589,ORD_00104862,2023-12-20,Clothing,Womens Dresses,1,290.36,0.0,OR,290.36,290.36,2023,12,December,Wednesday,290.36,0.0,290.36,Standard,Standard
CUST_011848,ORD_00100338,2023-12-21,Sports,Team Sports,1,213.98,0.09,CO,194.7218,194.7218,2023,12,December,Thursday,213.98,19.2582,194.7218,Standard,Standard
CUST_010151,ORD_00101001,2023-12-22,Beauty,Hair Care,5,44.94,0.0,MI,224.7,224.7,2023,12,December,Friday,224.7,0.0,224.7,Standard,Standard
CUST_013883,ORD_00101228,2023-12-22,Books,Children Books,2,40.56,0.05,OH,77.06400000000001,77.06400000000001,2023,12,December,Friday,81.12,4.056,77.06400000000001,Standard,Standard
CUST_010150,ORD_00104120,2023-12-22,Electronics,Smartphones,3,1370.82,0.3,IL,2878.722,2878.722,2023,12,December,Friday,4112.46,1233.738,2878.722,High-Value,High_Value
CUST_013555,ORD_00102287,2023-12-22,Beauty,Beauty Tools,3,53.76,0.08,SC,148.3776,148.3776,2023,12,December,Friday,161.28,12.9024,148.3776,Standard,Standard
CUST_011286,ORD_00104221,2023-12-23,Clothing,Womens Dresses,3,133.62,0.0,CA,400.86,400.86,2023,12,December,Saturday,400.86,0.0,400.86,Standard,Standard
CUST_014249,ORD_00103759,2023-12-23,Clothing,Jeans,3,31.07,0.0,KY,93.21,93.21,2023,12,December,Saturday,93.21000000000001,0.0,93.21,Standard,Standard
CUST_013288,ORD_00102527,2023-12-23,Clothing,Shoes,2,202.62,0.1,WI,364.716,364.716,2023,12,December,Saturday,405.24,40.524,364.716,Standard,Standard
CUST_012468,ORD_00101184,2023-12-23,Books,Fiction,1,45.92,0.0,OH,45.92,45.92,2023,12,December,Saturday,45.92,0.0,45.92,High-Value,High_Value
CUST_013723,ORD_00103015,2023-12-23,Home & Garden,Storage,2,297.73,0.0,OH,595.46,595.46,2023,12,December,Saturday,595.46,0.0,595.46,Standard,Standard
CUST_010667,ORD_00101697,2023-12-23,Books,Children Books,5,59.8,0.46,CT,161.46,161.46,2023,12,December,Saturday,299.0,137.54,161.46,Standard,Standard
CUST_010766,ORD_00101909,2023-12-24,Books,Children Books,4,32.82,0.0,CT,131.28,131.28,2023,12,December,Sunday,131.28,0.0,131.28,Standard,Standard
CUST_010193,ORD_00103731,2023-12-24,Books,Children Books,5,27.15,0.0,MI,135.75,135.75,2023,12,December,Sunday,135.75,0.0,135.75,Standard,Standard
CUST_010924,ORD_00104009,2023-12-24,Clothing,Accessories,2,269.82,0.18,CA,442.5048000000001,442.5048000000001,2023,12,December,Sunday,539.64,97.1352,442.5048000000001,Standard,Standard
CUST_013002,ORD_00101314,2023-12-24,Beauty,Personal Care,2,64.27,0.0,CT,128.54,128.54,2023,12,December,Sunday,128.54,0.0,128.54,Standard,Standard
CUST_011092,ORD_00104010,2023-12-24,Home & Garden,Kitchen Appliances,2,676.61,0.48,FL,703.6744,703.6744,2023,12,December,Sunday,1353.22,649.5456,703.6744,Standard,Standard
CUST_010425,ORD_00104931,2023-12-24,Beauty,Beauty Tools,6,122.84,0.0,OR,737.04,737.04,2023,12,December,Sunday,737.04,0.0,737.04,High-Value,High_Value
CUST_013771,ORD_00100074,2023-12-25,Home & Garden,Kitchen Appliances,1,237.34,0.0,MN,237.34,237.34,2023,12,December,Monday,237.34,0.0,237.34,Standard,Standard
CUST_012574,ORD_00102113,2023-12-25,Sports,Cycling,1,329.46,0.2,PA,263.568,263.568,2023,12,December,Monday,329.46,65.892,263.568,Standard,Standard
CUST_012449,ORD_00103874,2023-12-25,Beauty,Fragrances,1,102.73,0.0,MN,102.73,102.73,2023,12,December,Monday,102.73,0.0,102.73,Standard,Standard
CUST_010887,ORD_00100238,2023-12-25,Sports,Team Sports,1,288.08,0.0,NC,288.08,288.08,2023,12,December,Monday,288.08,0.0,288.08,Standard,Standard
CUST_014066,ORD_00104404,2023-12-25,Electronics,Laptops,1,289.68,0.0,LA,289.68,289.68,2023,12,December,Monday,289.68,0.0,289.68,Standard,Standard
CUST_014445,ORD_00101078,2023-12-25,Sports,Team Sports,1,190.27,0.0,SC,190.27,190.27,2023,12,December,Monday,190.27,0.0,190.27,Standard,Standard
CUST_010563,ORD_00104093,2023-12-26,Electronics,Laptops,1,1875.44,0.0,CT,1875.44,1875.44,2023,12,December,Tuesday,1875.44,0.0,1875.44,High-Value,High_Value
CUST_010925,ORD_00101089,2023-12-26,Books,Children Books,3,34.66,0.09,VA,94.6218,94.6218,2023,12,December,Tuesday,103.97999999999999,9.358199999999998,94.6218,Standard,Standard
CUST_013375,ORD_00101316,2023-12-26,Electronics,Gaming Consoles,1,375.56,0.0,GA,375.56,375.56,2023,12,December,Tuesday,375.56,0.0,375.56,Standard,Standard
CUST_011857,ORD_00102564,2023-12-26,Beauty,Beauty Tools,1,129.29,0.0,MA,129.29,129.29,2023,12,December,Tuesday,129.29,0.0,129.29,Standard,Standard
CUST_013248,ORD_00104992,2023-12-26,Electronics,Smart Watches,4,1138.55,0.0,FL,4554.2,4554.2,2023,12,December,Tuesday,4554.2,0.0,4554.2,High-Value,High_Value
CUST_011020,ORD_00101939,2023-12-26,Books,Children Books,2,20.03,0.41,KY,23.635400000000004,23.635400000000004,2023,12,December,Tuesday,40.06,16.4246,23.635400000000004,Standard,Standard
CUST_012299,ORD_00101807,2023-12-26,Beauty,Fragrances,1,22.18,0.0,CT,22.18,22.18,2023,12,December,Tuesday,22.18,0.0,22.18,Standard,Standard
CUST_012863,ORD_00100260,2023-12-26,Beauty,Beauty Tools,2,63.32,0.09,PA,115.2424,115.2424,2023,12,December,Tuesday,126.64,11.397599999999999,115.2424,Standard,Standard
CUST_012834,ORD_00103682,2023-12-26,Beauty,Makeup,2,62.25,0.0,WA,124.5,124.5,2023,12,December,Tuesday,124.5,0.0,124.5,Standard,Standard
CUST_010556,ORD_00102890,2023-12-27,Home & Garden,Kitchen Appliances,3,336.05,0.0,IN,1008.15,1008.15,2023,12,December,Wednesday,1008.1500000000001,0.0,1008.15,Standard,Standard
CUST_012749,ORD_00103552,2023-12-27,Electronics,Tablets,1,180.63,0.29,MD,128.2473,128.2473,2023,12,December,Wednesday,180.63,52.38269999999999,128.2473,Standard,Standard
CUST_014103,ORD_00102090,2023-12-27,Home & Garden,Bedding,2,544.56,0.18,KY,893.0784,893.0784,2023,12,December,Wednesday,1089.12,196.04159999999996,893.0784,Standard,Standard
CUST_010544,ORD_00101358,2023-12-27,Books,Comics,2,58.66,0.13,NJ,102.0684,102.0684,2023,12,December,Wednesday,117.32,15.2516,102.0684,High-Value,High_Value
CUST_014752,ORD_00101269,2023-12-27,Clothing,Mens Shirts,3,234.14,0.0,MI,702.42,702.42,2023,12,December,Wednesday,702.42,0.0,702.42,Standard,Standard
CUST_013709,ORD_00102007,2023-12-27,Home & Garden,Furniture,2,222.67,0.27,AZ,325.0982,325.0982,2023,12,December,Wednesday,445.34,120.2418,325.0982,Standard,Standard
CUST_013013,ORD_00102109,2023-12-27,Clothing,Jeans,3,86.91,0.17,TX,216.4059,216.4059,2023,12,December,Wednesday,260.73,44.32410000000001,216.4059,Standard,Standard
CUST_012731,ORD_00102209,2023-12-28,Sports,Fitness Equipment,1,109.11,0.0,IN,109.11,109.11,2023,12,December,Thursday,109.11,0.0,109.11,Standard,Standard
CUST_010490,ORD_00102690,2023-12-28,Electronics,Smartphones,1,1033.78,0.43,WI,589.2546000000001,589.2546000000001,2023,12,December,Thursday,1033.78,444.5254,589.2546000000001,Standard,Standard
CUST_014209,ORD_00101779,2023-12-28,Electronics,Headphones,1,946.19,0.0,IL,946.19,946.19,2023,12,December,Thursday,946.19,0.0,946.19,High-Value,High_Value
CUST_010647,ORD_00103351,2023-12-28,Sports,Fitness Equipment,1,168.81,0.0,OR,168.81,168.81,2023,12,December,Thursday,168.81,0.0,168.81,Standard,Standard
CUST_014574,ORD_00104416,2023-12-29,Sports,Fitness Equipment,3,267.98,0.0,MO,803.94,803.94,2023,12,December,Friday,803.94,0.0,803.94,Standard,Standard
CUST_011464,ORD_00103701,2023-12-29,Books,Fiction,2,29.04,0.0,OR,58.08,58.08,2023,12,December,Friday,58.08,0.0,58.08,High-Value,High_Value
CUST_012718,ORD_00101063,2023-12-29,Electronics,Laptops,2,373.61,0.0,CA,747.22,747.22,2023,12,December,Friday,747.22,0.0,747.22,Standard,Standard
CUST_013532,ORD_00100039,2023-12-29,Books,Children Books,1,14.03,0.0,AL,14.03,14.03,2023,12,December,Friday,14.03,0.0,14.03,Standard,Standard
CUST_010955,ORD_00102187,2023-12-29,Electronics,Gaming Consoles,2,992.42,0.16,NJ,1667.2656,1667.2656,2023,12,December,Friday,1984.84,317.57439999999997,1667.2656,Standard,Standard
CUST_013596,ORD_00101769,2023-12-29,Books,Comics,3,11.25,0.0,AZ,33.75,33.75,2023,12,December,Friday,33.75,0.0,33.75,Standard,Standard
CUST_011628,ORD_00102493,2023-12-29,Sports,Winter Sports,3,310.12,0.13,IN,809.4132,809.4132,2023,12,December,Friday,930.36,120.94680000000001,809.4132,Standard,Standard
CUST_013890,ORD_00103460,2023-12-29,Beauty,Skincare,6,16.78,0.0,TX,100.68,100.68,2023,12,December,Friday,100.68,0.0,100.68,High-Value,High_Value
CUST_013523,ORD_00104253,2023-12-29,Electronics,Tablets,1,1212.56,0.19,IL,982.1736,982.1736,2023,12,December,Friday,1212.56,230.38639999999998,982.1736,Standard,Standard
CUST_014678,ORD_00102976,2023-12-30,Electronics,Gaming Consoles,3,1251.77,0.41,AZ,2215.6329,2215.6329,2023,12,December,Saturday,3755.31,1539.6770999999999,2215.6329,High-Value,High_Value
CUST_013182,ORD_00100614,2023-12-30,Clothing,Womens Dresses,8,131.66,0.0,NJ,1053.28,1053.28,2023,12,December,Saturday,1053.28,0.0,1053.28,Standard,Standard
CUST_013877,ORD_00102043,2023-12-30,Clothing,Sportswear,1,187.71,0.0,AZ,187.71,187.71,2023,12,December,Saturday,187.71,0.0,187.71,Standard,Standard
CUST_014014,ORD_00102284,2023-12-30,Sports,Team Sports,1,433.08,0.0,CO,433.08,433.08,2023,12,December,Saturday,433.08,0.0,433.08,Standard,Standard
CUST_014706,ORD_00102448,2023-12-30,Beauty,Personal Care,1,51.72,0.0,LA,51.72,51.72,2023,12,December,Saturday,51.72,0.0,51.72,High-Value,High_Value
CUST_012719,ORD_00104244,2023-12-30,Electronics,Tablets,1,403.38,0.0,OH,403.38,403.38,2023,12,December,Saturday,403.38,0.0,403.38,Standard,Standard
CUST_012100,ORD_00101547,2023-12-30,Books,Children Books,1,42.97,0.12,GA,37.8136,37.8136,2023,12,December,Saturday,42.97,5.1564,37.8136,High-Value,High_Value
CUST_010683,ORD_00102968,2023-12-31,Electronics,Tablets,3,463.56,0.0,KY,1390.68,1390.68,2023,12,December,Sunday,1390.68,0.0,1390.68,Standard,Standard
CUST_010381,ORD_00103589,2023-12-31,Clothing,Mens Shirts,1,157.91,0.0,MO,157.91,157.91,2023,12,December,Sunday,157.91,0.0,157.91,Standard,Standard
CUST_013344,ORD_00104975,2023-12-31,Beauty,Skincare,2,104.18,0.07,KY,193.7748,193.7748,2023,12,December,Sunday,208.36,14.585200000000002,193.7748,Standard,Standard
