Customer_ID,total_orders,total_quantity,total_revenue,avg_order_value,customer_segment
CUST_011677,1,1,30.1785,30.1785,Standard
CUST_011681,1,5,58.203,58.203,Standard
CUST_011682,1,4,127.08,127.08,Standard
CUST_011683,1,4,123.1296,123.1296,Standard
CUST_011684,1,1,33.94,33.94,Standard
CUST_011685,2,8,3649.05,1824.525,High_Value
CUST_011686,1,1,148.27,148.27,Standard
CUST_011687,3,3,190.102,63.367333333333335,Standard
CUST_011688,1,4,123.52,123.52,Standard
CUST_011693,1,4,4325.72,4325.72,High_Value
CUST_011695,2,3,3994.7616,1997.3808,High_Value
CUST_011696,1,3,2477.52,2477.52,High_Value
CUST_011697,1,2,2792.2944,2792.2944,High_Value
CUST_011699,2,4,414.99,207.495,Standard
CUST_011701,2,4,252.31,126.155,Standard
CUST_011703,1,4,90.05279999999999,90.05279999999999,Standard
CUST_011705,1,5,424.05,424.05,Standard
CUST_011706,5,17,1948.4368,389.68736,High_Value
CUST_011707,1,4,589.9424,589.9424,Standard
CUST_011708,1,4,5604.44,5604.44,High_Value
CUST_011709,1,3,3348.06,3348.06,High_Value
CUST_011710,1,1,764.77,764.77,Standard
CUST_011711,1,1,33.74,33.74,Standard
CUST_011712,1,4,3031.88,3031.88,High_Value
CUST_011713,1,2,407.14,407.14,Standard
CUST_011716,1,1,1717.31,1717.31,Standard
CUST_011718,2,2,66.72,33.36,Standard
CUST_011720,3,8,1338.1799999999998,446.05999999999995,Standard
CUST_011721,1,2,2054.98,2054.98,High_Value
CUST_011725,1,1,258.8976,258.8976,Standard
CUST_011726,1,1,202.3567,202.3567,Standard
CUST_011727,1,7,1393.0,1393.0,Standard
CUST_011729,1,1,43.32880000000001,43.32880000000001,Standard
CUST_011730,1,1,1271.7321,1271.7321,Standard
CUST_011732,1,1,784.44,784.44,Standard
CUST_011734,2,4,1027.51,513.755,Standard
CUST_011738,1,5,272.9,272.9,Standard
CUST_011739,2,8,2187.9668,1093.9834,High_Value
CUST_011740,1,1,38.28,38.28,Standard
CUST_011743,3,3,691.62,230.54,Standard
CUST_011744,1,1,20.15,20.15,Standard
CUST_011747,4,11,2755.0579,688.764475,High_Value
CUST_011749,2,10,1025.8668,512.9334,Standard
CUST_011751,2,4,558.63,279.315,Standard
CUST_011752,3,6,3017.9663,1005.9887666666667,High_Value
CUST_011754,1,3,2022.39,2022.39,High_Value
CUST_011755,1,1,8.76,8.76,Standard
CUST_011756,1,1,560.83,560.83,Standard
CUST_011757,2,3,303.1466,151.5733,Standard
CUST_011758,3,6,2029.3432,676.4477333333333,High_Value
CUST_011759,1,5,454.0,454.0,Standard
CUST_011760,2,3,974.53,487.265,Standard
CUST_011762,2,2,197.43599999999998,98.71799999999999,Standard
CUST_011763,2,2,1441.1599999999999,720.5799999999999,Standard
CUST_011764,1,4,1856.24,1856.24,High_Value
CUST_011765,1,5,165.66499999999996,165.66499999999996,Standard
CUST_011766,2,6,477.49760000000003,238.74880000000002,Standard
CUST_011768,1,1,302.55,302.55,Standard
CUST_011770,1,6,2749.92,2749.92,High_Value
CUST_011771,1,1,24.9,24.9,Standard
CUST_011772,1,3,83.03999999999999,83.03999999999999,Standard
CUST_011773,1,2,396.9392000000001,396.9392000000001,Standard
CUST_011776,1,3,195.63,195.63,Standard
CUST_011777,1,2,91.698,91.698,Standard
CUST_011780,3,8,802.3404,267.4468,Standard
CUST_011784,1,2,456.16,456.16,Standard
CUST_011785,3,6,2561.5876,853.8625333333333,High_Value
CUST_011787,1,2,455.54,455.54,Standard
CUST_011789,1,5,2132.4,2132.4,High_Value
CUST_011790,1,4,977.4216,977.4216,Standard
CUST_011791,1,3,220.89300000000003,220.89300000000003,Standard
CUST_011792,1,1,325.93,325.93,Standard
CUST_011794,3,7,1110.2878,370.09593333333333,Standard
CUST_011795,1,1,139.3,139.3,Standard
CUST_011796,1,2,46.0992,46.0992,Standard
CUST_011799,2,7,2267.56,1133.78,High_Value
CUST_011800,1,2,112.46,112.46,Standard
CUST_011802,1,8,13819.84,13819.84,High_Value
CUST_011804,2,9,685.65,342.825,Standard
CUST_011805,2,4,4493.83,2246.915,High_Value
CUST_011806,1,2,625.52,625.52,Standard
CUST_011807,3,6,298.45,99.48333333333333,Standard
CUST_011808,4,11,8110.053,2027.51325,High_Value
CUST_011809,1,2,1551.1454,1551.1454,Standard
CUST_011810,1,1,183.5421,183.5421,Standard
CUST_011813,1,2,135.08,135.08,Standard
CUST_011815,1,9,923.94,923.94,Standard
CUST_011816,1,1,113.98,113.98,Standard
CUST_011818,1,3,409.9584,409.9584,Standard
CUST_011820,1,1,50.3412,50.3412,Standard
CUST_011821,1,4,3114.48,3114.48,High_Value
CUST_011822,1,2,1465.92,1465.92,Standard
CUST_011824,1,1,541.1952,541.1952,Standard
CUST_011825,1,3,170.79,170.79,Standard
CUST_011826,1,1,442.68,442.68,Standard
CUST_011828,1,7,1007.16,1007.16,Standard
CUST_011831,2,6,1703.58,851.79,Standard
CUST_011832,1,1,1325.97,1325.97,Standard
CUST_011833,1,4,3535.8,3535.8,High_Value
CUST_011834,1,2,160.83100000000002,160.83100000000002,Standard
CUST_011835,2,3,357.53639999999996,178.76819999999998,Standard
CUST_011836,2,5,2160.7780000000002,1080.3890000000001,High_Value
CUST_011837,1,7,5715.78,5715.78,High_Value
CUST_011839,3,4,304.60900000000004,101.53633333333335,Standard
CUST_011840,1,2,1012.9,1012.9,Standard
CUST_011841,1,2,18.44,18.44,Standard
CUST_011842,1,5,5902.45,5902.45,High_Value
CUST_011843,1,1,639.34,639.34,Standard
CUST_011844,1,5,392.2240000000001,392.2240000000001,Standard
CUST_011845,1,4,467.792,467.792,Standard
CUST_011847,2,2,124.2042,62.1021,Standard
CUST_011848,2,2,337.5218,168.7609,Standard
CUST_011849,1,1,6.759199999999999,6.759199999999999,Standard
CUST_011850,2,3,988.1042,494.0521,Standard
CUST_011852,2,4,271.2359,135.61795,Standard
CUST_011854,3,3,909.117,303.039,Standard
CUST_011856,1,1,74.59370000000001,74.59370000000001,Standard
CUST_011857,1,1,129.29,129.29,Standard
CUST_011858,1,3,135.9564,135.9564,Standard
CUST_011859,2,10,1940.689,970.3445,High_Value
CUST_011860,1,2,300.82,300.82,Standard
CUST_011861,1,3,1170.6288,1170.6288,Standard
CUST_011863,1,1,7.576799999999999,7.576799999999999,Standard
CUST_011864,1,1,32.86,32.86,Standard
CUST_011865,2,9,8932.0402,4466.0201,High_Value
CUST_011866,3,9,1341.4485000000002,447.14950000000005,Standard
CUST_011867,2,4,1086.7778,543.3889,Standard
CUST_011868,2,2,786.04,393.02,Standard
CUST_011870,1,1,184.21,184.21,Standard
CUST_011871,2,5,635.74,317.87,Standard
CUST_011873,2,8,9524.2886,4762.1443,High_Value
CUST_011876,1,1,436.85,436.85,Standard
CUST_011879,2,3,662.0347999999999,331.01739999999995,Standard
CUST_011880,1,5,166.64999999999998,166.64999999999998,Standard
CUST_011882,1,2,59.56,59.56,Standard
CUST_011883,1,3,771.5699999999999,771.5699999999999,Standard
CUST_011884,1,7,807.94,807.94,Standard
CUST_011886,2,2,648.03,324.015,Standard
CUST_011890,1,4,540.32,540.32,Standard
CUST_011892,1,1,1325.64,1325.64,Standard
CUST_011893,2,8,570.49,285.245,Standard
CUST_011894,1,3,1098.39,1098.39,Standard
CUST_011895,2,5,1548.2722999999999,774.1361499999999,Standard
CUST_011896,3,7,540.14,180.04666666666665,Standard
CUST_011897,1,1,74.2632,74.2632,Standard
CUST_011898,3,5,2966.5604000000003,988.8534666666668,High_Value
CUST_011899,1,1,144.86,144.86,Standard
CUST_011902,4,9,3079.5544,769.8886,High_Value
CUST_011905,1,1,366.68,366.68,Standard
CUST_011909,3,7,2702.26,900.7533333333334,High_Value
CUST_011910,3,7,816.64,272.2133333333333,Standard
CUST_011911,1,2,458.94,458.94,Standard
CUST_011912,2,4,459.22,229.61,Standard
CUST_011913,1,2,198.48,198.48,Standard
CUST_011915,1,5,85.49200000000002,85.49200000000002,Standard
CUST_011916,1,2,539.64,539.64,Standard
CUST_011917,1,2,81.92,81.92,Standard
CUST_011918,1,3,127.1424,127.1424,Standard
CUST_011919,1,6,430.008,430.008,Standard
CUST_011920,1,3,1508.52,1508.52,Standard
CUST_011923,1,2,2348.8740000000003,2348.8740000000003,High_Value
CUST_011924,3,11,5462.0162,1820.6720666666668,High_Value
CUST_011925,1,1,100.9143,100.9143,Standard
CUST_011926,1,2,379.44,379.44,Standard
CUST_011930,1,4,164.28,164.28,Standard
CUST_011933,2,7,489.45000000000005,244.72500000000002,Standard
CUST_011934,1,1,275.45,275.45,Standard
CUST_011935,1,1,612.33,612.33,Standard
CUST_011937,3,5,491.13570000000004,163.7119,Standard
CUST_011938,1,6,300.78540000000004,300.78540000000004,Standard
CUST_011939,2,4,184.4472,92.2236,Standard
CUST_011940,1,3,143.61,143.61,Standard
CUST_011942,3,4,2459.5744,819.8581333333333,High_Value
CUST_011943,1,2,97.64,97.64,Standard
CUST_011944,2,2,296.41999999999996,148.20999999999998,Standard
CUST_011946,2,3,813.5067,406.75335,Standard
CUST_011947,1,3,1158.06,1158.06,Standard
CUST_011949,1,7,316.33,316.33,Standard
CUST_011955,3,7,2006.3392,668.7797333333333,High_Value
CUST_011957,4,14,3142.0924999999997,785.5231249999999,High_Value
CUST_011959,1,1,806.57,806.57,Standard
CUST_011961,2,6,97.708,48.854,Standard
CUST_011963,2,2,433.6,216.8,Standard
CUST_011967,1,4,2458.08,2458.08,High_Value
CUST_011968,1,1,99.91,99.91,Standard
CUST_011970,1,2,98.26,98.26,Standard
CUST_011972,3,6,637.71,212.57000000000002,Standard
CUST_011973,1,4,635.52,635.52,Standard
CUST_011976,2,4,3180.2412,1590.1206,High_Value
CUST_011978,1,2,1447.74,1447.74,Standard
CUST_011979,1,1,358.64,358.64,Standard
CUST_011982,1,1,125.82,125.82,Standard
CUST_011985,2,4,495.8997,247.94985,Standard
CUST_011986,2,4,118.06549999999999,59.03274999999999,Standard
CUST_011987,3,7,480.0844,160.02813333333333,Standard
CUST_011988,2,5,581.36,290.68,Standard
CUST_011990,2,4,81.4196,40.7098,Standard
CUST_011991,1,2,599.32,599.32,Standard
CUST_011994,2,5,864.8499999999999,432.42499999999995,Standard
CUST_011995,1,2,437.8,437.8,Standard
CUST_011997,1,4,933.32,933.32,Standard
CUST_011998,2,4,231.4212,115.7106,Standard
CUST_012000,1,1,30.14,30.14,Standard
CUST_012002,2,4,357.9705,178.98525,Standard
CUST_012003,1,2,2009.3628,2009.3628,High_Value
CUST_012004,2,4,1018.59,509.295,Standard
CUST_012005,2,2,1448.62,724.31,Standard
CUST_012006,2,6,2580.3999999999996,1290.1999999999998,High_Value
CUST_012007,1,3,3496.3992,3496.3992,High_Value
CUST_012008,3,7,2848.744,949.5813333333334,High_Value
CUST_012010,2,5,650.73,325.365,Standard
CUST_012011,1,2,94.767,94.767,Standard
CUST_012012,1,1,1313.66,1313.66,Standard
CUST_012013,2,5,2040.19,1020.095,High_Value
CUST_012014,1,3,220.7181,220.7181,Standard
CUST_012017,1,6,259.41720000000004,259.41720000000004,Standard
CUST_012019,2,5,1543.08,771.54,Standard
CUST_012021,1,1,172.23,172.23,Standard
CUST_012022,1,3,79.8339,79.8339,Standard
CUST_012023,2,6,692.7716,346.3858,Standard
CUST_012026,2,8,8562.85,4281.425,High_Value
CUST_012027,2,2,243.71,121.855,Standard
CUST_012028,1,3,267.73380000000003,267.73380000000003,Standard
CUST_012029,1,3,1985.01,1985.01,High_Value
CUST_012033,2,4,795.0,397.5,Standard
CUST_012034,2,3,175.9984,87.9992,Standard
CUST_012035,1,2,299.22,299.22,Standard
CUST_012036,1,1,278.47200000000004,278.47200000000004,Standard
CUST_012037,1,2,145.68,145.68,Standard
CUST_012038,1,1,67.77,67.77,Standard
CUST_012039,2,4,354.02,177.01,Standard
CUST_012040,2,9,522.4584,261.2292,Standard
CUST_012041,1,1,382.518,382.518,Standard
CUST_012044,2,10,539.9768,269.9884,Standard
CUST_012047,1,2,711.6816,711.6816,Standard
CUST_012049,2,10,1529.9864000000002,764.9932000000001,Standard
CUST_012050,1,3,157.59,157.59,Standard
CUST_012052,1,4,3039.4440000000004,3039.4440000000004,High_Value
CUST_012053,2,4,6566.603999999999,3283.3019999999997,High_Value
CUST_012054,2,2,1225.49,612.745,Standard
CUST_012056,1,1,186.67300000000003,186.67300000000003,Standard
CUST_012057,1,2,382.1,382.1,Standard
CUST_012059,1,3,859.6200000000001,859.6200000000001,Standard
CUST_012060,1,4,4784.0,4784.0,High_Value
CUST_012062,2,4,919.8799999999999,459.93999999999994,Standard
CUST_012063,1,1,600.65,600.65,Standard
CUST_012064,1,2,1808.0172,1808.0172,High_Value
CUST_012065,1,2,1074.0,1074.0,Standard
CUST_012069,1,1,181.88,181.88,Standard
CUST_012070,1,1,286.121,286.121,Standard
CUST_012071,1,1,742.24,742.24,Standard
CUST_012072,1,1,207.31420000000003,207.31420000000003,Standard
CUST_012073,1,1,184.0,184.0,Standard
CUST_012074,1,2,622.1072,622.1072,Standard
CUST_012075,1,1,60.83,60.83,Standard
CUST_012076,1,1,33.07,33.07,Standard
CUST_012079,1,2,133.8382,133.8382,Standard
CUST_012084,1,1,47.1975,47.1975,Standard
CUST_012085,2,10,323.33,161.665,Standard
CUST_012087,3,6,5263.849999999999,1754.6166666666666,High_Value
CUST_012088,2,7,799.61,399.805,Standard
CUST_012090,1,1,340.6095,340.6095,Standard
CUST_012091,3,8,1663.3404,554.4468,Standard
CUST_012092,1,1,817.0112000000001,817.0112000000001,Standard
CUST_012094,1,1,621.95,621.95,Standard
CUST_012097,2,13,2565.84,1282.92,High_Value
CUST_012098,1,1,74.3376,74.3376,Standard
CUST_012100,2,6,3120.2136,1560.1068,High_Value
CUST_012101,3,8,909.3666,303.12219999999996,Standard
CUST_012102,1,2,220.94,220.94,Standard
CUST_012105,3,9,1666.92,555.64,Standard
CUST_012108,1,3,115.05,115.05,Standard
CUST_012109,1,1,16.95,16.95,Standard
CUST_012112,1,1,1488.0,1488.0,Standard
CUST_012114,2,2,218.405,109.2025,Standard
CUST_012116,2,2,577.49,288.745,Standard
CUST_012117,1,2,587.46,587.46,Standard
CUST_012118,1,1,86.65,86.65,Standard
CUST_012119,3,4,374.904,124.968,Standard
CUST_012122,2,4,370.0964,185.0482,Standard
CUST_012123,3,4,314.5725,104.8575,Standard
CUST_012124,2,5,1652.5688,826.2844,Standard
CUST_012125,1,3,881.28,881.28,Standard
CUST_012127,3,6,743.9100000000001,247.97000000000003,Standard
CUST_012131,2,2,205.4745,102.73725,Standard
CUST_012132,1,1,14.53,14.53,Standard
CUST_012133,1,3,367.4694,367.4694,Standard
CUST_012134,1,3,4630.5582,4630.5582,High_Value
CUST_012137,2,3,122.4,61.2,Standard
CUST_012138,1,1,489.55,489.55,Standard
CUST_012141,2,3,205.54000000000002,102.77000000000001,Standard
CUST_012144,1,1,453.152,453.152,Standard
CUST_012145,1,1,129.04,129.04,Standard
CUST_012146,1,2,82.2,82.2,Standard
CUST_012148,1,4,1754.12,1754.12,High_Value
CUST_012150,2,4,222.2111,111.10555,Standard
CUST_012152,1,3,651.8997,651.8997,Standard
CUST_012155,3,6,1387.1214,462.3738,Standard
CUST_012157,1,2,640.3040000000001,640.3040000000001,Standard
CUST_012158,2,2,900.3199999999999,450.15999999999997,Standard
CUST_012160,1,2,117.4992,117.4992,Standard
CUST_012161,2,2,267.353,133.6765,Standard
CUST_012162,1,2,205.22,205.22,Standard
CUST_012163,1,4,113.9616,113.9616,Standard
CUST_012164,1,6,49.2,49.2,Standard
CUST_012166,1,2,34.5712,34.5712,Standard
CUST_012167,4,11,330.57,82.6425,Standard
CUST_012169,1,2,46.52,46.52,Standard
CUST_012170,1,1,375.62,375.62,Standard
CUST_012171,1,1,28.58,28.58,Standard
CUST_012172,2,9,901.26,450.63,Standard
CUST_012173,2,4,1518.14,759.07,Standard
CUST_012175,2,4,4674.1468,2337.0734,High_Value
CUST_012176,1,1,700.4884,700.4884,Standard
CUST_012177,2,3,1371.8344,685.9172,Standard
CUST_012178,3,5,355.1589,118.3863,Standard
CUST_012180,2,3,460.8357,230.41785,Standard
CUST_012181,1,2,205.515,205.515,Standard
CUST_012183,1,3,1912.2,1912.2,High_Value
CUST_012184,1,1,39.1959,39.1959,Standard
CUST_012186,1,1,765.1512,765.1512,Standard
CUST_012187,1,3,1473.36,1473.36,Standard
CUST_012188,2,7,2656.94,1328.47,High_Value
CUST_012189,2,3,500.07,250.035,Standard
CUST_012190,2,4,1081.56,540.78,Standard
CUST_012191,1,10,591.0,591.0,Standard
CUST_012193,2,7,624.6962,312.3481,Standard
CUST_012195,1,2,76.32,76.32,Standard
CUST_012198,2,2,867.881,433.9405,Standard
CUST_012199,2,3,1351.36,675.68,Standard
CUST_012200,2,3,147.78,73.89,Standard
CUST_012201,2,3,5163.899,2581.9495,High_Value
CUST_012204,1,3,190.77,190.77,Standard
CUST_012205,2,10,5753.21,2876.605,High_Value
CUST_012206,1,4,1196.4,1196.4,Standard
CUST_012207,1,1,184.9716,184.9716,Standard
CUST_012208,1,7,11895.982,11895.982,High_Value
CUST_012209,2,3,1563.52,781.76,Standard
CUST_012210,2,3,150.89000000000001,75.44500000000001,Standard
CUST_012211,1,1,89.04740000000001,89.04740000000001,Standard
CUST_012212,2,4,5489.5,2744.75,High_Value
CUST_012213,2,8,4987.89,2493.945,High_Value
CUST_012214,1,1,199.21,199.21,Standard
CUST_012215,1,5,4811.549999999999,4811.549999999999,High_Value
CUST_012218,1,4,330.37760000000003,330.37760000000003,Standard
CUST_012220,1,2,20.54,20.54,Standard
CUST_012221,3,6,2409.1004000000003,803.0334666666668,High_Value
CUST_012223,4,8,1316.5644000000002,329.14110000000005,Standard
CUST_012224,2,4,512.44,256.22,Standard
CUST_012225,1,2,1919.6054,1919.6054,High_Value
CUST_012226,2,4,2411.3548,1205.6774,High_Value
CUST_012227,1,2,604.3679999999999,604.3679999999999,Standard
CUST_012230,1,2,815.8,815.8,Standard
CUST_012232,1,4,124.92,124.92,Standard
CUST_012234,1,3,1132.6497000000002,1132.6497000000002,Standard
CUST_012235,1,3,66.66,66.66,Standard
CUST_012239,1,2,1019.0,1019.0,Standard
CUST_012240,3,6,195.64,65.21333333333332,Standard
CUST_012241,1,5,7938.8,7938.8,High_Value
CUST_012242,2,8,8869.97,4434.985,High_Value
CUST_012243,1,2,178.28,178.28,Standard
CUST_012244,1,4,974.04,974.04,Standard
CUST_012245,1,3,67.56,67.56,Standard
CUST_012247,1,4,3014.36,3014.36,High_Value
CUST_012249,2,4,85.8348,42.9174,Standard
CUST_012250,3,14,9129.674200000001,3043.224733333334,High_Value
CUST_012251,1,1,573.36,573.36,Standard
CUST_012252,1,1,1349.4299999999998,1349.4299999999998,Standard
CUST_012253,2,3,1389.69,694.845,Standard
CUST_012254,1,2,41.9058,41.9058,Standard
CUST_012255,1,2,15.5584,15.5584,Standard
CUST_012256,1,5,149.65,149.65,Standard
CUST_012258,2,10,273.88,136.94,Standard
CUST_012259,1,3,70.19999999999999,70.19999999999999,Standard
CUST_012260,1,7,431.62,431.62,Standard
CUST_012261,2,3,1042.3000000000002,521.1500000000001,Standard
CUST_012262,3,7,4138.598,1379.5326666666667,High_Value
CUST_012263,3,4,161.8242,53.941399999999994,Standard
CUST_012265,1,2,59.56,59.56,Standard
CUST_012266,2,8,1796.3340000000003,898.1670000000001,High_Value
CUST_012268,1,3,295.17,295.17,Standard
CUST_012270,1,3,386.973,386.973,Standard
CUST_012271,3,5,5159.49,1719.83,High_Value
CUST_012273,2,6,627.8088,313.9044,Standard
CUST_012275,1,1,48.82,48.82,Standard
CUST_012276,2,3,319.24,159.62,Standard
CUST_012277,3,9,6320.602800000001,2106.8676,High_Value
CUST_012278,1,2,292.78,292.78,Standard
CUST_012280,2,4,1186.7716,593.3858,Standard
CUST_012282,2,4,1802.867,901.4335,High_Value
CUST_012283,1,3,3211.8900000000003,3211.8900000000003,High_Value
CUST_012284,2,6,520.2800000000001,260.14000000000004,Standard
CUST_012285,2,8,2134.3103999999994,1067.1551999999997,High_Value
CUST_012286,2,4,2952.3984,1476.1992,High_Value
CUST_012287,1,1,36.855,36.855,Standard
CUST_012289,2,5,2423.1974999999998,1211.5987499999999,High_Value
CUST_012290,3,10,2381.3721,793.7907,High_Value
CUST_012291,2,5,93.072,46.536,Standard
CUST_012292,1,3,233.76,233.76,Standard
CUST_012293,1,1,58.3854,58.3854,Standard
CUST_012294,1,4,4312.6,4312.6,High_Value
CUST_012295,1,1,425.3712,425.3712,Standard
CUST_012296,2,3,572.48,286.24,Standard
CUST_012299,2,4,73.72,36.86,Standard
CUST_012301,2,5,350.24,175.12,Standard
CUST_012302,1,2,58.9424,58.9424,Standard
CUST_012303,1,2,623.3968,623.3968,Standard
CUST_012307,1,1,62.11,62.11,Standard
CUST_012308,1,1,155.44,155.44,Standard
CUST_012309,1,2,664.8839999999999,664.8839999999999,Standard
CUST_012315,1,1,26.8548,26.8548,Standard
CUST_012316,1,2,2700.78,2700.78,High_Value
CUST_012319,1,2,2148.04,2148.04,High_Value
CUST_012321,1,2,456.84,456.84,Standard
CUST_012322,1,2,246.842,246.842,Standard
CUST_012324,1,1,104.484,104.484,Standard
CUST_012325,1,6,175.5,175.5,Standard
CUST_012326,1,4,237.32,237.32,Standard
CUST_012328,2,3,272.86199999999997,136.43099999999998,Standard
CUST_012329,1,6,8723.52,8723.52,High_Value
CUST_012330,1,2,979.3,979.3,Standard
CUST_012331,1,1,1389.69,1389.69,Standard
CUST_012335,1,1,1406.2844,1406.2844,Standard
CUST_012336,2,7,1509.8128000000002,754.9064000000001,Standard
CUST_012338,1,3,1980.09,1980.09,High_Value
CUST_012339,1,7,1272.8548,1272.8548,Standard
CUST_012340,2,3,145.01,72.505,Standard
CUST_012341,1,2,36.64,36.64,Standard
CUST_012344,1,1,296.39,296.39,Standard
CUST_012347,1,7,1429.1899999999998,1429.1899999999998,Standard
CUST_012348,2,3,1028.1399999999999,514.0699999999999,Standard
CUST_012349,1,7,349.86,349.86,Standard
CUST_012350,1,1,128.74,128.74,Standard
CUST_012351,1,4,3045.68,3045.68,High_Value
CUST_012353,2,6,1508.6200000000001,754.3100000000001,Standard
CUST_012354,1,1,329.88,329.88,Standard
CUST_012355,1,1,19.71,19.71,Standard
CUST_012356,1,1,148.89,148.89,Standard
CUST_012357,1,3,391.1169,391.1169,Standard
CUST_012358,1,2,119.1,119.1,Standard
CUST_012359,2,4,74.2212,37.1106,Standard
CUST_012364,1,3,318.33,318.33,Standard
CUST_012365,1,1,38.3796,38.3796,Standard
CUST_012366,1,2,897.84,897.84,Standard
CUST_012368,1,1,118.51,118.51,Standard
CUST_012370,1,3,277.96919999999994,277.96919999999994,Standard
CUST_012371,3,5,550.4074,183.46913333333336,Standard
CUST_012372,2,3,95.6054,47.8027,Standard
CUST_012373,3,6,1962.4171000000001,654.1390333333334,High_Value
CUST_012374,1,8,7969.6,7969.6,High_Value
CUST_012376,1,3,186.5808,186.5808,Standard
CUST_012377,1,1,34.26,34.26,Standard
CUST_012378,1,8,329.04,329.04,Standard
CUST_012379,2,4,846.6894,423.3447,Standard
CUST_012381,1,2,320.4796,320.4796,Standard
CUST_012386,3,4,649.761,216.587,Standard
CUST_012387,2,4,1443.0600000000002,721.5300000000001,Standard
CUST_012388,2,5,1903.7066000000002,951.8533000000001,High_Value
CUST_012392,1,1,190.1526,190.1526,Standard
CUST_012394,1,8,1285.84,1285.84,Standard
CUST_012395,2,2,429.85450000000003,214.92725000000002,Standard
CUST_012398,1,6,417.0006,417.0006,Standard
CUST_012400,1,2,759.3198000000001,759.3198000000001,Standard
CUST_012401,1,1,329.09400000000005,329.09400000000005,Standard
CUST_012404,2,7,2835.94,1417.97,High_Value
CUST_012406,1,2,36.2328,36.2328,Standard
CUST_012408,1,7,1897.35,1897.35,High_Value
CUST_012409,1,2,3337.8,3337.8,High_Value
CUST_012411,2,6,1349.4299999999998,674.7149999999999,Standard
CUST_012412,2,4,161.07999999999998,80.53999999999999,Standard
CUST_012413,2,10,186.7344,93.3672,Standard
CUST_012414,1,4,654.44,654.44,Standard
CUST_012416,3,9,1818.321,606.107,High_Value
CUST_012417,2,4,736.8199999999999,368.40999999999997,Standard
CUST_012418,4,7,1732.4,433.1,Standard
CUST_012419,2,4,413.55,206.775,Standard
CUST_012420,1,1,138.0,138.0,Standard
CUST_012422,2,3,1946.0662,973.0331,High_Value
CUST_012423,1,1,215.71,215.71,Standard
CUST_012424,1,1,40.62,40.62,Standard
CUST_012425,1,1,235.9773,235.9773,Standard
CUST_012427,1,2,1824.22,1824.22,High_Value
CUST_012428,1,1,40.515,40.515,Standard
CUST_012431,1,2,396.1,396.1,Standard
CUST_012432,1,4,154.08,154.08,Standard
CUST_012433,1,2,30.6306,30.6306,Standard
CUST_012439,2,6,5160.799999999999,2580.3999999999996,High_Value
CUST_012442,1,1,27.71,27.71,Standard
CUST_012444,1,1,246.2,246.2,Standard
CUST_012445,3,8,3627.04,1209.0133333333333,High_Value
CUST_012448,1,3,674.2122,674.2122,Standard
CUST_012449,3,3,316.7984,105.59946666666667,Standard
CUST_012451,1,2,70.3,70.3,Standard
CUST_012452,3,4,265.90189999999996,88.63396666666665,Standard
CUST_012454,1,6,204.12,204.12,Standard
CUST_012455,2,7,2714.1592,1357.0796,High_Value
CUST_012456,1,1,243.75,243.75,Standard
CUST_012457,2,6,1950.2682,975.1341,High_Value
CUST_012458,1,2,1709.084,1709.084,Standard
CUST_012459,2,3,1853.3,926.65,High_Value
CUST_012460,3,6,218.7263,72.90876666666666,Standard
CUST_012461,3,12,5429.469999999999,1809.823333333333,High_Value
CUST_012463,2,6,517.3700000000001,258.68500000000006,Standard
CUST_012464,1,2,41.1506,41.1506,Standard
CUST_012467,3,3,414.63,138.21,Standard
CUST_012468,3,10,2031.6511999999998,677.2170666666666,High_Value
CUST_012470,3,5,2889.8894999999998,963.2964999999999,High_Value
CUST_012471,1,3,1380.561,1380.561,Standard
CUST_012473,1,3,1943.67,1943.67,High_Value
CUST_012475,2,2,262.83,131.415,Standard
CUST_012479,2,8,2266.422,1133.211,High_Value
CUST_012480,1,3,1343.61,1343.61,Standard
CUST_012481,1,1,224.57,224.57,Standard
CUST_012482,1,1,50.06,50.06,Standard
CUST_012484,1,1,96.2222,96.2222,Standard
CUST_012485,3,4,1269.0641999999998,423.0213999999999,Standard
CUST_012487,1,1,304.825,304.825,Standard
CUST_012490,1,2,930.06,930.06,Standard
CUST_012491,1,1,668.47,668.47,Standard
CUST_012492,1,2,24.16,24.16,Standard
CUST_012494,1,3,1656.7011,1656.7011,Standard
CUST_012495,2,4,4976.270399999999,2488.1351999999997,High_Value
CUST_012496,2,3,96.7582,48.3791,Standard
CUST_012497,2,5,215.8654,107.9327,Standard
CUST_012498,2,2,1163.7959,581.89795,Standard
CUST_012499,1,1,241.2648,241.2648,Standard
CUST_012500,1,2,66.22,66.22,Standard
CUST_012503,1,1,68.41900000000001,68.41900000000001,Standard
CUST_012504,2,4,751.4100000000001,375.70500000000004,Standard
CUST_012505,1,2,358.12,358.12,Standard
CUST_012509,1,2,43.58,43.58,Standard
CUST_012510,1,2,1309.2984,1309.2984,Standard
CUST_012511,1,2,354.04,354.04,Standard
CUST_012512,3,9,1986.1184,662.0394666666667,High_Value
CUST_012514,1,1,119.6,119.6,Standard
CUST_012515,1,4,4972.28,4972.28,High_Value
CUST_012520,1,1,62.9265,62.9265,Standard
CUST_012521,3,3,1703.6204,567.8734666666667,Standard
CUST_012525,2,3,314.64119999999997,157.32059999999998,Standard
CUST_012526,2,2,2101.46,1050.73,High_Value
